Word,Valence,Arousal,Dominance,VD_PC1,plutchik_label,insideout2_label
eraser,5.64,3.57,6.89,1.604703915688241,trust,joy
erect,5.79,5.43,5.7,0.7910666313962256,anticipation,disgust
erectile,4.5,5.5,4.53,-0.8062091245070999,disgust,disgust
erection,7.38,7.37,5.18,1.2810821923179492,surprise,envy
ergo,4.86,4.0,5.21,-0.0940533531004103,anticipation,ennui
erosion,3.79,5.86,3.91,-1.6672774861212154,anger,anger
erotic,5.83,7.27,5.9,0.9639818617835587,surprise,envy
erotica,6.1,6.52,5.56,0.8575012735819578,surprise,envy
err,3.58,3.68,4.82,-1.0979401670159252,disgust,ennui
errand,4.68,3.89,6.15,0.5145331064297392,anticipation,ennui
errant,4.43,4.8,4.23,-1.0711285766992493,disgust,disgust
erratic,3.21,5.1,4.4,-1.6196950999082111,disgust,disgust
erroneous,4.38,4.64,4.07,-1.2194446529091856,disgust,disgust
error,3.36,4.43,4.18,-1.7022976850779703,disgust,disgust
erupt,5.14,6.41,3.32,-1.3631355652470456,anger,envy
eruption,4.74,6.09,2.82,-1.9618218395498743,anger,anger
escalate,4.05,6.25,5.24,-0.5207191680121408,anger,envy
escalating,4.76,4.5,5.58,0.1293288680821476,anticipation,disgust
escalation,4.82,4.91,4.6,-0.5759626315703472,disgust,disgust
escalator,5.95,4.55,5.31,0.585891169486293,anticipation,disgust
escape,5.5,4.55,5.44,0.4342675945473258,anticipation,disgust
escort,5.35,5.32,5.63,0.4942608591256738,anticipation,disgust
escrow,4.56,3.11,4.38,-0.8859760877972512,sadness,ennui
esophagus,4.5,3.76,5.04,-0.42185067445312957,disgust,ennui
espionage,4.05,5.5,4.5,-1.078415742600255,disgust,disgust
espresso,6.68,5.25,6.3,1.736901031616765,trust,joy
esquire,5.67,2.9,5.38,0.4833412657540533,trust,ennui
essay,4.9,4.0,5.55,0.18437204004683608,anticipation,ennui
essence,6.75,3.86,5.62,1.2632493444895208,trust,ennui
essential,6.26,4.3,6.3,1.50394355394847,trust,joy
establish,5.58,3.72,6.29,1.1192378641931418,trust,ennui
estate,5.65,3.45,5.27,0.38934721036325004,anticipation,ennui
esteem,6.38,3.91,6.45,1.6835494362393193,trust,joy
esteemed,5.95,4.72,5.54,0.7592292940204368,anticipation,disgust
estimate,5.95,3.41,5.43,0.6763284518519332,anticipation,ennui
estimation,4.67,3.18,5.26,-0.16175667772657504,disgust,ennui
estranged,3.67,3.95,4.48,-1.3042596742182233,disgust,ennui
estrogen,5.22,4.45,4.2,-0.6555559750098189,disgust,disgust
eternal,6.76,3.59,5.41,1.1105307069608004,trust,ennui
eternity,6.05,3.77,4.37,-0.06706814293305538,anticipation,ennui
ether,4.63,4.81,4.26,-0.9375871238848421,disgust,disgust
ethic,6.0,3.57,6.0,1.1336385761444732,trust,ennui
ethical,5.78,3.78,5.71,0.7930564649822125,anticipation,ennui
ethics,6.0,3.71,6.6,1.5858249879726734,trust,joy
ethnic,5.36,3.55,5.05,0.06269393430289683,anticipation,ennui
etiquette,6.0,3.71,5.65,0.8698631692446899,anticipation,ennui
eucalyptus,6.05,3.1,5.57,0.8373046807233457,trust,ennui
eulogy,3.43,4.16,4.05,-1.7614451613626978,disgust,disgust
euphemism,5.05,3.48,5.5,0.22988893822840079,anticipation,ennui
euphoria,7.26,5.68,6.73,2.382671143540336,joy,joy
euphoric,7.8,5.25,6.77,2.712333661330976,joy,joy
euro,5.35,3.57,5.0,0.01946512670606335,anticipation,ennui
euthanasia,3.3,5.18,5.4,-0.8161316206941949,disgust,disgust
evacuate,3.4,5.17,3.32,-2.3282451155871247,fear,anxiety
evacuation,4.23,5.24,3.14,-2.003532690410144,disgust,disgust
evade,4.55,5.91,5.95,0.2916984165420572,anticipation,envy
evaluate,5.1,3.78,6.2,0.7851727850837174,anticipation,ennui
evaluation,4.86,5.89,4.62,-0.5387033247314741,anger,envy
evaporate,5.4,4.0,4.81,-0.09599420398378394,anticipation,ennui
evasion,3.36,4.77,5.25,-0.895898583984346,disgust,disgust
evasive,3.24,3.39,5.06,-1.1056502270637416,sadness,ennui
evening,7.09,3.1,5.22,1.1503763613831495,trust,ennui
evens,5.33,3.7,4.32,-0.5041060199215299,disgust,ennui
event,6.21,5.1,5.0,0.49647329526495326,anticipation,disgust
eventual,5.05,3.42,4.75,-0.3353440765568499,disgust,ennui
everlasting,6.55,3.85,5.23,0.8583960445781929,anticipation,ennui
everyday,5.47,3.14,5.96,0.8095226649649827,trust,ennui
everyman,5.42,3.52,4.4,-0.39389503884408744,disgust,ennui
evict,2.63,4.73,3.96,-2.273001652028918,disgust,anxiety
eviction,3.0,4.67,3.68,-2.278797532936199,disgust,anxiety
evidence,4.72,3.9,4.61,-0.6238922574847092,disgust,ennui
evident,5.1,3.76,6.16,0.7550270242951707,anticipation,ennui
evidentiary,4.5,4.22,4.42,-0.8891099666756035,disgust,disgust
evil,2.34,5.67,3.6,-2.705165090849185,fear,embarrassment
evolution,5.35,6.3,4.77,-0.1538729978280805,anticipation,envy
evolutionary,5.62,5.59,4.43,-0.26035358602968034,anticipation,disgust
evolve,5.7,4.46,5.48,0.5753454875588702,anticipation,disgust
ex,2.7,4.79,4.0,-2.204029644962322,disgust,anxiety
exact,5.58,3.95,5.7,0.6745878925620781,anticipation,ennui
exacting,5.42,4.45,5.11,0.14119221515261632,anticipation,disgust
exaggerate,4.36,4.48,5.55,-0.11514471695525755,anticipation,disgust
exaggeration,4.19,5.8,4.84,-0.7445242833415093,anger,anger
exam,4.33,5.17,4.19,-1.1567404035992948,disgust,disgust
examination,5.05,4.5,5.05,-0.10925087064274976,anticipation,disgust
examine,5.61,3.95,5.84,0.7967378751554411,anticipation,ennui
examiner,4.29,3.7,6.25,0.3735798505662605,anticipation,ennui
example,4.9,3.55,6.74,1.0812084235061006,trust,ennui
excavation,4.89,4.64,5.67,0.26926271580132605,anticipation,disgust
exceed,4.79,5.52,6.75,1.0277321909805883,anticipation,joy
excel,5.95,4.85,6.61,1.5656283951140615,trust,joy
excellence,7.87,5.3,7.4,3.225955640028636,joy,joy
excellent,7.56,5.15,7.22,2.9183549115345286,joy,joy
excelsior,5.95,4.0,5.35,0.6160369302748397,anticipation,ennui
exception,5.25,4.35,4.12,-0.6992076767534626,disgust,disgust
exceptional,7.32,5.0,6.32,2.1069567351246317,trust,joy
excess,4.29,5.42,5.29,-0.3499184083588602,anticipation,disgust
excessive,4.37,3.73,4.04,-1.2476005801117456,disgust,ennui
exchange,5.9,4.76,5.88,0.9877352276673345,anticipation,disgust
excitable,5.68,5.43,6.55,1.3706513754301939,anticipation,joy
excite,7.79,6.61,5.79,1.968215915400432,surprise,joy
excited,8.11,6.43,7.33,3.306319117316276,joy,joy
excitement,7.62,6.21,6.33,2.2808913736562646,surprise,joy
exciting,7.95,6.95,7.21,3.127136129172238,joy,joy
exclamation,6.85,5.4,6.0,1.6051001380922127,surprise,joy
exclude,3.55,4.81,4.67,-1.2276265898064254,disgust,disgust
exclusive,4.5,5.0,5.58,-0.014882903807749174,anticipation,disgust
excrement,2.0,4.64,3.38,-3.0595513999652875,fear,anxiety
excruciating,2.1,5.3,3.36,-3.019158214248062,fear,embarrassment
excursion,5.83,4.26,6.05,1.0770284647406085,anticipation,ennui
excuse,4.52,3.61,4.72,-0.651923547539204,disgust,ennui
exec,4.86,3.71,5.55,0.16218561360223652,anticipation,ennui
execute,3.94,5.79,5.04,-0.732460644677523,anger,anger
execution,2.28,6.0,3.27,-2.9871472570215944,fear,fear
executioner,2.23,6.59,3.68,-2.7058862419947403,fear,fear
executive,4.95,4.32,4.95,-0.24008133872561482,disgust,disgust
executor,3.95,5.1,5.54,-0.3500920282095392,anticipation,disgust
exemplary,5.58,4.79,6.57,1.3302581897129688,anticipation,joy
exempt,4.84,4.43,5.54,0.1435559601828,anticipation,disgust
exemption,5.37,4.17,5.32,0.27172442623673715,anticipation,ennui
exercise,6.33,5.41,6.9,1.9949562120547202,joy,joy
exert,5.47,4.64,6.0,0.8396684257535294,anticipation,disgust
exhale,6.11,3.75,6.27,1.398135134189812,trust,ennui
exhaust,4.0,4.26,4.36,-1.2116589384159173,disgust,disgust
exhaustion,3.21,4.52,4.29,-1.7025959420767147,disgust,disgust
exhaustive,4.24,4.5,4.54,-0.9428844561998602,disgust,disgust
exhibit,5.77,5.48,6.21,1.1643318682278958,anticipation,joy
exhibition,5.53,5.38,5.39,0.41322521339509166,anticipation,disgust
exhilarated,6.9,6.55,6.51,2.0171916212019334,surprise,joy
exhilarating,7.39,6.83,5.76,1.7237423303630262,surprise,joy
exhumation,2.89,4.5,4.14,-1.9931339565905615,disgust,anxiety
exhume,3.95,4.5,4.81,-0.9002521626005169,disgust,disgust
exile,3.32,5.87,3.37,-2.33493576749064,fear,fear
exist,5.9,4.0,6.05,1.1158547110186579,trust,ennui
existence,6.25,4.38,5.11,0.6015605638780566,anticipation,ennui
existential,5.86,4.28,6.06,1.101204724771195,anticipation,ennui
existing,4.83,5.05,6.46,0.8313618517082243,anticipation,disgust
exit,5.35,3.18,7.0,1.5267531661333982,trust,ennui
exodus,4.63,4.45,5.62,0.08736874292574598,anticipation,disgust
exonerate,5.44,3.83,5.82,0.6873726823716202,anticipation,ennui
exorcism,3.15,5.96,3.71,-2.1729891131775414,fear,fear
exorcist,3.76,6.29,3.8,-1.7668181481231688,anger,anger
exotic,7.55,6.9,5.65,1.7295871939729213,surprise,joy
expand,5.35,3.3,5.43,0.34353205518294017,anticipation,ennui
expansion,6.4,5.7,5.42,0.9183893091565416,anticipation,joy
expect,5.95,4.86,4.89,0.2693606812065528,anticipation,disgust
expectancy,6.32,4.35,5.41,0.866480016070206,anticipation,ennui
expectation,6.1,4.5,5.05,0.4731428235279877,anticipation,disgust
expedient,5.3,4.55,6.84,1.378437089923462,trust,joy
expedite,6.1,4.86,5.96,1.1589588814674252,anticipation,joy
expedition,6.53,4.5,5.78,1.2618070421984104,anticipation,joy
expel,3.75,4.24,4.17,-1.4935164674402615,disgust,disgust
expendable,3.85,5.11,4.0,-1.566169884680086,disgust,disgust
expense,3.9,4.82,4.41,-1.229442803541733,disgust,disgust
expensive,3.36,6.1,6.21,-0.17240032505922517,anticipation,envy
experience,6.89,3.71,6.94,2.3357119430676603,trust,joy
experiment,6.05,4.86,5.7,0.9352784032861223,anticipation,disgust
experimental,5.65,5.57,4.62,-0.10052140245063348,anticipation,disgust
experimentation,6.0,5.52,5.48,0.7417436858933665,anticipation,disgust
expert,6.74,4.05,6.91,2.229903523309002,trust,joy
expertise,6.1,5.95,6.73,1.7392647766469496,surprise,joy
expiration,3.45,4.29,3.72,-1.9990544746459078,disgust,anxiety
expire,3.16,4.0,3.8,-2.099614544792161,sadness,anxiety
explain,5.41,4.0,6.22,0.972190470423637,anticipation,ennui
explanation,6.38,4.05,6.14,1.4499197901280818,trust,joy
explicit,4.82,5.23,4.18,-0.8924931198500875,disgust,disgust
explode,4.38,5.32,2.96,-2.0559895147913565,anger,anger
exploit,3.65,5.24,4.16,-1.556518973748897,disgust,disgust
exploitation,2.89,6.1,5.0,-1.3450000996368072,anger,anger
exploration,6.71,5.0,5.36,1.045115472919368,anticipation,joy
exploratory,5.95,4.29,5.88,1.0154682607230836,anticipation,ennui
explore,7.0,4.05,6.52,2.0801941275105684,trust,joy
explorer,5.9,5.24,6.43,1.4022394385098516,anticipation,joy
explosion,3.17,6.35,3.62,-2.2297238617294712,fear,fear
explosive,4.14,6.62,3.32,-1.9177962263620338,fear,envy
expo,6.26,4.43,5.11,0.6071071704892061,anticipation,ennui
export,4.79,3.45,5.54,0.1158229271270507,anticipation,ennui
expose,4.14,5.89,4.24,-1.2244437282254592,anger,anger
exposition,5.43,4.3,5.4,0.3652955874807297,anticipation,ennui
exposure,4.81,5.45,5.08,-0.21976010871893678,anticipation,disgust
express,5.53,4.79,6.57,1.3025251566572196,anticipation,joy
expression,6.15,4.33,6.88,1.880044412659749,trust,joy
expressive,5.95,5.5,7.39,2.1534707304907217,joy,joy
expressway,4.55,4.06,4.59,-0.7332574502685308,disgust,ennui
expulsion,2.52,4.65,3.58,-2.6203990522427603,disgust,anxiety
exquisite,7.53,4.59,6.55,2.3967735984929224,trust,joy
extend,5.86,3.62,6.0,1.055986083588375,trust,ennui
extension,5.0,4.15,6.08,0.6392694366065786,anticipation,ennui
extensive,5.25,4.75,5.71,0.4990863145912687,anticipation,disgust
extent,5.57,3.68,5.0,0.14149047215136107,anticipation,ennui
exterior,5.55,3.39,5.91,0.8162133168684985,trust,ennui
exterminate,3.19,6.04,4.23,-1.7589077964818343,anger,anger
extermination,3.65,5.5,4.95,-0.9611401981750995,disgust,disgust
exterminator,3.19,5.13,4.62,-1.4649866287935045,disgust,disgust
external,5.37,3.0,5.5,0.40738034978519716,anticipation,ennui
extinct,2.74,4.55,3.42,-2.61895674995165,disgust,anxiety
extinction,3.1,5.0,3.04,-2.7056636394414477,fear,anxiety
extinguish,4.65,4.91,5.47,-0.014584646809004396,anticipation,disgust
extinguisher,4.76,4.43,5.95,0.40817715537620464,anticipation,disgust
extort,3.19,4.48,3.48,-2.3241408112670854,disgust,anxiety
extortion,2.15,4.56,3.05,-3.2250548273035498,fear,anxiety
extra,6.39,2.9,5.72,1.1389359084594914,trust,ennui
extract,5.15,3.45,6.18,0.7978329377451935,trust,ennui
extraction,3.86,5.2,5.62,-0.3397199661327948,anticipation,disgust
extracurricular,6.1,4.33,6.77,1.7694105374354956,trust,joy
extradition,3.68,3.45,4.17,-1.5323427137183108,sadness,ennui
extraordinaire,6.84,5.88,6.55,2.01405774232358,surprise,joy
extraordinary,7.45,4.22,6.85,2.5784939515178236,trust,joy
extraterrestrial,5.6,5.86,4.38,-0.30912900023766354,anticipation,envy
extravagance,5.74,5.4,5.79,0.8311615601147064,anticipation,disgust
extravagant,6.32,5.25,5.59,1.0021359396186658,anticipation,joy
extravaganza,6.89,5.52,5.83,1.4991670811854891,surprise,joy
extreme,5.65,6.18,5.88,0.8490700623885874,surprise,envy
extremity,4.64,4.86,5.64,0.10798822993116874,anticipation,disgust
eye,6.18,3.95,5.72,1.022457169625344,trust,ennui
eyeball,5.67,3.86,5.19,0.3401489020084568,anticipation,ennui
eyebrow,5.26,2.91,5.33,0.2182481937112248,anticipation,ennui
eyeful,5.29,5.15,5.4,0.2876430949246315,anticipation,disgust
eyeglasses,5.09,3.39,5.68,0.3877312882214603,anticipation,ennui
eyelash,5.45,2.61,5.05,0.11261339380324567,sadness,ennui
eyeliner,6.42,3.67,5.46,0.9596282831673878,trust,ennui
eyes,6.57,3.18,5.94,1.404576511797197,trust,ennui
eyesight,6.14,3.52,6.28,1.4223113942203984,trust,ennui
eyewitness,4.47,4.73,5.5,-0.09181424521829237,anticipation,disgust
fable,5.75,4.09,5.9,0.9196090088943597,anticipation,ennui
fabled,5.79,4.61,4.74,0.06756837247110489,anticipation,disgust
fabric,6.05,2.4,5.8,1.0106428052574887,trust,ennui
fabrication,4.0,4.11,5.8,-0.12641155002823654,anticipation,ennui
fabulous,7.84,5.15,7.25,3.0962692172381354,joy,joy
facade,4.63,3.62,4.91,-0.44771851107095784,disgust,ennui
face,6.36,4.59,5.96,1.3031706533573224,anticipation,joy
faceless,2.58,4.1,3.91,-2.338416886070351,sadness,anxiety
facial,6.24,4.55,6.09,1.3345850965863004,trust,joy
facilitate,4.63,3.62,6.58,0.8108670018508668,anticipation,ennui
facility,5.33,4.0,5.03,0.03098123407517402,anticipation,ennui
fact,6.23,3.29,6.0,1.2612105282009207,trust,ennui
faction,5.11,4.1,4.52,-0.47540256142409415,disgust,ennui
factor,4.9,3.6,4.68,-0.47129825710405465,disgust,ennui
factory,4.95,3.0,5.09,-0.13457117596570164,disgust,ennui
factual,5.89,3.18,7.13,1.9242436456982686,trust,joy
faculty,5.63,4.86,4.87,0.07679638925548349,anticipation,disgust
fad,4.55,3.83,4.71,-0.6428201679028906,disgust,ennui
fade,4.65,3.2,4.63,-0.647645623368485,sadness,ennui
fag,2.05,5.32,3.09,-3.250375132626502,fear,embarrassment
faggot,2.32,5.68,3.63,-2.6936489834800748,fear,embarrassment
fail,2.33,5.5,4.74,-1.8515575149867538,anger,anger
failure,2.15,5.0,5.04,-1.7253032280733516,disgust,disgust
faint,4.0,3.74,3.5,-1.8597927953696713,sadness,ennui
fair,7.14,3.29,6.12,1.8563890121811997,trust,joy
fairness,7.48,4.54,6.45,2.2936761634658067,trust,joy
fairway,4.81,3.38,5.76,0.29271782468635693,anticipation,ennui
fairy,6.71,5.04,6.38,1.8138323730273085,trust,joy
faith,6.44,3.4,5.5,1.0008672571782344,trust,ennui
faithful,7.95,4.48,7.29,3.1874276507493313,trust,joy
faithless,3.57,4.1,4.57,-1.2918977785554921,disgust,disgust
fake,2.62,5.15,4.47,-1.8941898085860978,disgust,disgust
faker,2.76,3.96,4.33,-1.9220474787899129,disgust,anxiety
falafel,5.52,3.68,4.76,-0.06711712563566904,disgust,ennui
falcon,5.5,5.0,5.29,0.3212209915902754,anticipation,disgust
fall,3.89,4.24,3.83,-1.6721029415868098,disgust,disgust
fallacy,4.0,4.0,3.96,-1.5131165463013845,disgust,ennui
fallback,4.81,3.72,4.94,-0.32527027147884996,disgust,ennui
fallopian,4.59,3.61,5.37,-0.12322868844727042,disgust,ennui
fallout,2.84,4.55,3.45,-2.540881363248741,disgust,anxiety
fallow,4.43,3.48,5.21,-0.3325574373798555,disgust,ennui
FALSE,3.27,5.23,4.7,-1.360322254327212,disgust,disgust
fame,5.45,4.63,6.27,1.0320590978539197,anticipation,joy
famed,5.33,3.9,4.71,-0.2101848522331998,disgust,ennui
familiar,6.19,2.5,7.21,2.150933365609859,trust,ennui
familiarity,6.8,2.67,6.62,2.044626397258938,trust,ennui
family,7.25,4.35,5.98,1.8118915221439351,trust,joy
famine,2.95,6.1,3.09,-2.7511805376230125,fear,fear
famished,4.47,6.43,4.3,-0.9961870688746934,anger,envy
famous,5.89,4.2,5.4,0.6204394915936242,anticipation,ennui
fan,6.81,3.7,6.05,1.6205959126332965,trust,joy
fanatic,4.67,6.17,4.31,-0.8777184964545592,anger,envy
fanatical,3.86,5.87,3.83,-1.6887427614202595,anger,anger
fanciful,7.05,4.81,6.76,2.2888017252975983,trust,joy
fancy,7.43,5.42,7.16,2.8010303844067606,joy,joy
fanfare,5.3,4.91,6.0,0.7453761133639815,anticipation,disgust
fang,4.62,4.12,5.55,0.029067054934639267,anticipation,ennui
fantasize,7.0,5.0,6.65,2.1781678500733457,trust,joy
fantastic,8.36,6.4,7.21,3.354547000229383,joy,joy
fantasy,7.15,6.18,6.35,2.0352737433264934,surprise,joy
faraway,4.7,3.44,5.08,-0.28077278144158513,disgust,ennui
farce,4.33,3.96,3.68,-1.5410988536532655,disgust,ennui
fare,4.86,2.3,4.0,-1.005962616953948,sadness,ennui
farewell,3.43,4.2,4.67,-1.294185869140224,disgust,disgust
farm,6.22,3.05,6.08,1.315955443166864,trust,ennui
farmer,6.14,3.67,6.1,1.2866554706719378,trust,ennui
farmhouse,5.81,3.5,4.77,0.10127090628481397,anticipation,ennui
farming,5.47,3.25,5.83,0.711548942402206,trust,ennui
farmland,6.58,3.14,5.67,1.206639233085656,trust,ennui
fart,4.05,4.74,3.69,-1.6888673985683254,disgust,disgust
fascinate,7.0,6.1,6.32,1.9294653235678352,surprise,joy
fascinating,7.37,5.14,6.17,2.0216431652233307,trust,joy
fascination,7.25,5.08,6.0,1.8269644025382081,trust,joy
fascism,2.5,5.1,3.05,-3.030923595913304,fear,embarrassment
fascist,3.1,4.74,3.88,-2.072602662881967,disgust,anxiety
fashion,5.26,5.25,5.6,0.42173207903391474,anticipation,disgust
fashionable,7.33,4.05,5.68,1.6301711691190335,trust,joy
fastball,5.7,6.1,5.42,0.5301268463760498,anticipation,envy
fasten,5.63,4.0,7.14,1.7875683140055083,trust,joy
fat,2.74,3.89,4.0,-2.1818432185177223,sadness,anxiety
fatal,2.0,6.79,3.54,-2.9389683568111007,fear,fear
fatality,2.85,6.05,3.69,-2.354460191906311,fear,fear
fate,5.38,5.2,5.53,0.4355362769877571,anticipation,disgust
fated,4.43,3.85,2.55,-2.3372505298182107,sadness,sadness
fateful,5.0,4.5,4.8,-0.32539490862691595,disgust,disgust
fathead,3.47,5.0,4.32,-1.5357748495954076,disgust,disgust
father,6.88,3.68,5.19,1.0112883019575925,trust,ennui
fatherhood,6.77,4.57,5.61,1.2668061175146839,anticipation,joy
fatherland,5.1,3.57,5.56,0.3028406124669698,anticipation,ennui
fatherly,6.53,3.54,6.61,1.8873315785607547,trust,joy
fathom,5.21,4.71,4.3,-0.5857381796496022,disgust,disgust
fatigue,3.64,3.26,4.05,-1.6449664225285503,sadness,ennui
fatigued,2.89,3.78,4.33,-1.8499415928449643,sadness,ennui
fatso,2.68,5.33,4.0,-2.2151228581846216,fear,embarrassment
fatten,3.89,3.39,4.65,-1.0541148454216023,sadness,ennui
fatty,2.38,3.35,3.5,-2.758343066375952,sadness,sadness
faucet,5.55,3.53,6.31,1.1176709247539651,trust,ennui
fault,3.53,4.02,4.02,-1.7285884158426095,disgust,disgust
faulty,3.48,4.68,4.42,-1.4548638410128913,disgust,disgust
faun,5.1,4.18,5.47,0.23501265069273983,anticipation,ennui
fauna,6.05,3.25,6.0,1.1613716092002224,trust,ennui
faux,4.25,3.57,4.52,-0.952410729982984,disgust,ennui
favor,6.67,4.61,6.24,1.6861357838227957,trust,joy
favorable,6.9,4.59,6.78,2.220675506524624,trust,joy
favorite,7.39,4.4,7.0,2.658260914807974,trust,joy
favoritism,4.81,5.15,4.83,-0.40817111364735364,anticipation,disgust
fawn,6.15,3.92,5.73,1.0133537899890317,trust,ennui
fax,5.24,3.37,5.67,0.4633939471915722,anticipation,ennui
faze,4.82,3.91,5.45,0.06463478518627053,anticipation,ennui
fear,2.93,6.14,3.32,-2.588935626311169,fear,fear
fearful,2.66,5.45,3.12,-2.889422808754949,fear,embarrassment
fearless,5.81,4.05,6.93,1.729141988866336,trust,joy
fearsome,3.32,5.45,3.58,-2.17667052335077,fear,fear
feasible,5.84,4.2,6.79,1.6402716459398723,trust,joy
feast,7.57,5.26,6.21,2.162721058234875,joy,joy
feat,6.0,4.0,6.19,1.2768309398900703,trust,ennui
feather,6.3,3.29,5.97,1.2774274538875594,trust,ennui
feathered,6.29,3.36,5.84,1.1739071247136328,trust,ennui
feature,5.6,3.91,6.26,1.1077217568240312,trust,ennui
fecal,2.4,4.52,4.2,-2.2196990393540847,disgust,anxiety
feces,2.23,4.35,4.53,-2.0652888252381225,disgust,anxiety
federal,3.06,4.45,2.76,-2.938870391405874,sadness,anxiety
federation,4.68,3.55,5.35,-0.0883821093411953,disgust,ennui
fee,2.86,4.08,4.12,-2.024846656818284,disgust,anxiety
feeble,3.87,3.68,3.53,-1.90928936072321,sadness,sadness
feed,6.95,4.55,6.79,2.2559449797775093,trust,joy
feedback,5.91,4.17,5.58,0.7671886283643841,anticipation,ennui
feeder,5.18,4.22,4.95,-0.11250938666916782,anticipation,ennui
feel,6.27,4.05,5.5,0.9065749447886862,anticipation,ennui
feeling,6.5,3.86,6.5,1.7877909165588008,trust,joy
feign,4.45,3.72,5.05,-0.4420472673117424,disgust,ennui
feisty,5.76,6.3,6.11,1.0834208596453796,surprise,joy
feline,6.86,3.58,5.86,1.50513658194345,trust,ennui
feller,4.82,3.14,4.5,-0.6513270335417137,sadness,ennui
fellow,6.28,3.05,6.0,1.28894356125667,trust,ennui
fellowship,6.43,2.91,5.94,1.3269240192410983,trust,ennui
felon,2.2,4.95,3.36,-2.9636921481365635,fear,anxiety
felony,2.42,4.95,4.31,-2.1257049839632822,disgust,anxiety
female,7.52,5.9,6.42,2.2932532693189955,joy,joy
feminine,7.33,4.32,5.09,1.1855211974879698,anticipation,joy
femininity,6.25,4.48,5.86,1.166793578663307,anticipation,joy
feminist,4.26,3.89,5.12,-0.49467771154363344,disgust,ennui
